"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-2-16","4,475.01","4,455.75","4,489.55","4,429.68","","0.09%"
"2022-2-15","4,471.07","4,429.28","4,472.77","4,429.28","","1.58%"
"2022-2-14","4,401.67","4,412.61","4,426.22","4,364.84","","-0.38%"
"2022-2-11","4,418.64","4,506.27","4,526.33","4,401.41","","-1.90%"
"2022-2-10","4,504.10","4,553.20","4,588.90","4,484.30","","-1.81%"
"2022-2-9","4,587.20","4,547.00","4,590.00","4,547.00","","1.45%"
"2022-2-8","4,521.50","4,480.00","4,531.30","4,465.40","","0.84%"
"2022-2-7","4,483.90","4,505.80","4,521.90","4,471.50","","-0.37%"
"2022-2-4","4,500.50","4,482.80","4,539.70","4,451.50","","0.52%"
"2022-2-3","4,477.40","4,535.40","4,542.90","4,470.40","","-2.44%"
"2022-2-2","4,589.40","4,566.40","4,595.30","4,544.30","","0.94%"
"2022-2-1","4,546.50","4,519.60","4,550.50","4,483.50","","0.68%"
"2022-1-31","4,515.60","4,431.80","4,516.90","4,414.00","","1.89%"
"2022-1-28","4,431.90","4,336.20","4,432.70","4,292.50","","2.44%"
"2022-1-27","4,326.50","4,380.60","4,428.70","4,309.50","","-0.54%"
"2022-1-26","4,349.90","4,408.40","4,453.20","4,304.80","","-0.15%"
"2022-1-25","4,356.40","4,366.60","4,411.00","4,287.10","","-1.22%"
"2022-1-24","4,410.10","4,356.30","4,417.40","4,222.60","","0.28%"
"2022-1-21","4,397.90","4,471.40","4,494.50","4,395.30","","-1.89%"
"2022-1-20","4,482.70","4,547.40","4,602.10","4,477.90","","-1.11%"
"2022-1-19","4,532.80","4,588.00","4,611.60","4,530.20","","-0.97%"
"2022-1-18","4,577.10","4,632.20","4,632.20","4,568.70","","-1.84%"
"2022-1-14","4,662.90","4,638.00","4,665.10","4,614.80","","0.08%"
"2022-1-13","4,659.00","4,733.60","4,744.10","4,650.30","","-1.43%"
"2022-1-12","4,726.40","4,728.60","4,748.80","4,706.70","","0.28%"
"2022-1-11","4,713.10","4,669.10","4,714.10","4,638.30","","0.92%"
"2022-1-10","4,670.30","4,655.30","4,673.00","4,582.20","","-0.14%"
"2022-1-7","4,677.00","4,697.70","4,707.90","4,662.70","","-0.41%"
"2022-1-6","4,696.10","4,693.40","4,725.00","4,671.30","","-0.10%"
"2022-1-5","4,700.60","4,788.00","4,797.70","4,699.40","","-1.94%"
"2022-1-4","4,793.50","4,804.50","4,818.60","4,774.30","","-0.06%"
"2022-1-3","4,796.60","4,778.10","4,796.60","4,758.20","","0.64%"
"2021-12-31","4,766.20","4,775.20","4,786.80","4,765.80","","-0.26%"
"2021-12-30","4,778.70","4,794.20","4,808.90","4,775.30","","-0.30%"
"2021-12-29","4,793.10","4,788.60","4,804.10","4,778.10","","0.14%"
"2021-12-28","4,786.40","4,795.50","4,807.00","4,780.00","","-0.10%"
"2021-12-27","4,791.20","4,734.00","4,791.50","4,734.00","","1.38%"
"2021-12-23","4,725.80","4,704.00","4,740.70","4,704.00","","0.62%"
"2021-12-22","4,696.60","4,650.40","4,697.70","4,645.50","","1.02%"
"2021-12-21","4,649.20","4,595.00","4,651.10","4,583.20","","1.78%"
"2021-12-20","4,568.00","4,587.90","4,587.90","4,531.10","","-1.14%"
"2021-12-17","4,620.60","4,652.50","4,666.70","4,600.20","","-1.03%"
"2021-12-16","4,668.70","4,719.10","4,732.00","4,651.90","","-0.87%"
"2021-12-15","4,709.90","4,636.50","4,712.60","4,611.20","","1.64%"
"2021-12-14","4,634.10","4,643.00","4,660.50","4,606.50","","-0.75%"
"2021-12-13","4,669.00","4,710.30","4,710.30","4,667.60","","-0.91%"
"2021-12-10","4,712.00","4,687.60","4,713.60","4,670.20","","0.96%"
"2021-12-9","4,667.40","4,691.00","4,695.30","4,666.00","","-0.72%"
"2021-12-8","4,701.20","4,690.90","4,705.10","4,674.50","","0.31%"
